id	name	add_name	description	popup	special_enchant_amount	special_enchant_desc	color
3598	货物收据		送货后所收的收据。上有萨梅德的签名	-1	0		1
3599	货物收据		送货后所收的收据。上有神官维维安特的签名	-1	0		1
3600	货物收据		送货后所收的收据。上有大师雷欧纳的签名	-1	0		1
3601	货物收据		送货后所收的收据。上有铁匠品特的签名	-1	0		1
3602	货物收据		送货后所收的收据。上有哨兵骑士艾贝里乌斯的签名	-1	0		1
3603	货物收据		送货后所收的收据。上有小精灵莫妮卡的签名	-1	0		1
3604	货物收据		送货后所收的收据。上有卡日那尔的签名	-1	0		1
3605	货物收据		送货后所收的收据。上有教师哈勒涅的签名	-1	0		1
3606	货物收据		送货后所收的收据。上有骑兵队长欧尔托的签名	-1	0		1
3607	货物收据		送货后所收的收据。上有马尔提安的签名	-1	0		1
3608	货物收据		送货后所收的收据。上有大神官魅克斯弥莉言的签名	-1	0		1
3609	货物收据		送货后所收的收据。上有大师斯塔皮伊恩的签名	-1	0		1
3610	货物收据		送货后所收的收据。上有大师吉必特的签名	-1	0		1
3611	货物收据		送货后所收的收据。上有大团长萧纳尔的签名	-1	0		1
3612	货物收据		送货后所收的收据。上有克尔夜鹰阁下的签名	-1	0		1
3613	货物收据		送货后所收的收据。上有铁匠坡伊坦的签名	-1	0		1
3614	货物收据		送货后所收的收据。上有枢机主教瑟瑞辛的签名	-1	0		1
3615	货物收据		送货后所收的收据。上有都达玛拉首领塔库纳的签名	-1	0		1
3616	货物收据		送货后所收的收据。上有猎人公会会员柯林的签名	-1	0		1
3617	货物收据		送货后所收的收据。上有警卫马克西斯的签名	-1	0		1
3618	货物收据		送货后所收的收据。上有贤者克洛诺斯的签名	-1	0		1
3619	货物收据		送货后所收的收据。上有大巫师史凯濑德的签名	-1	0		1
3620	货物收据		送货后所收的收据。上有杂货商人帕诺的签名	-1	0		1
3621	货物收据		送货后所收的收据。上有民兵队长阿兰克尔的签名	-1	0		1
3622	货物收据		送货后所收的收据。上有民兵理尔殷的签名	-1	0		1
3623	货物收据		送货后所收的收据。上有渔夫伊弗特的签名	-1	0		1
3624	货物收据		送货后所收的收据。上有占星术士克瑞塔的签名	-1	0		1
3625	货物收据		送货后所收的收据。上有教师凯因娜的签名	-1	0		1
3626	货物收据		送货后所收的收据。上有雷克斯的签名	-1	0		1
3627	货物收据		送货后所收的收据。上有乌鲁哈的签名	-1	0		1
3628	货物收据		送货后所收的收据。上有哨兵艾伊琳的签名	-1	0		1
3629	货物收据		送货后所收的收据。上有哨兵特利欧尼尔的签名	-1	0		1
3630	货物收据		送货后所收的收据。上有诺尔思温德的签名	-1	0		1
3631	货物收据		送货后所收的收据。上有塔里亚的签名	-1	0		1
3632	货物收据		送货后所收的收据。上有皮欧特的签名	-1	0		1
3633	货物收据		送货后所收的收据。上有保镳杰克斯的签名	-1	0		1
3634	货物收据		送货后所收的收据。上有调查员罗莱恩的签名	-1	0		1
3635	货物收据		送货后所收的收据。上有巨匠尼古拉的签名	-1	0		1
3636	货物收据		送货后所收的收据。上有典狱长罗德力克的签名	-1	0		1
3637	货物收据		送货后所收的收据。上有元素使贝尔特斯的签名	-1	0		1
3638	货物收据		送货后所收的收据。上有安库首领开普拉的签名	-1	0		1
3639	货物收据		送货后所收的收据。上有元素使凯萨缇欧的签名	-1	0		1
3640	货物收据		送货后所收的收据。上有孤儿院院长古菩的签名	-1	0		1
3641	货物收据		送货后所收的收据。上有元素使巴赛里拉的签名	-1	0		1
3642	货物收据		送货后所收的收据。上有阿龙坦佛尔德阁下的签名	-1	0		1
3643	货物收据		送货后所收的收据。上有先知史拉的签名	-1	0		1
3644	货物收据		送货后所收的收据。上有温迪修琳的签名	-1	0		1
3645	货物收据		送货后所收的收据。上有贤者卡席安的签名	-1	0		1
3646	货物收据		送货后所收的收据。上有安瑟利的签名	-1	0		1
3647	货物收据		送货后所收的收据。上有闪耀之刀史雷因的签名	-1	0		1
3648	货物收据		送货后所收的收据。上有巫女瓦芮卡的签名	-1	0		1
3649	货物收据		送货后所收的收据。上有特威提的签名	-1	0		1
3650	货物收据		送货后所收的收据。上有长弓皮比尔的签名	-1	0		1
3651	货物收据		送货后所收的收据。上有卡塔利的签名	-1	0		1
3652	货物收据		送货后所收的收据。上有元素使坎摩尼尔的签名	-1	0		1
3653	货物收据		送货后所收的收据。上有暗影者奥瑞米的签名	-1	0		1
3654	货物收据		送货后所收的收据。上有布赖卡首领伏特尔的签名	-1	0		1
3655	货物收据		送货后所收的收据。上有元素使布莱恩里的签名	-1	0		1
3656	眼怪的眼		捉住眼怪监视者后所取得的眼怪之眼。萨梅德的特别订购单	-1	0		1
3657	巨大蜘蛛的爪		捉住路行蜘蛛后所取得的爪。铁匠品特的特别订购单	-1	0		1
3658	豺狼将军制服		从豺狼军官和豺狼王所取得的军官服。骑兵队长欧尔托的特别订购单	-1	0		1
3659	阿兰克尔的头		安库兽人英雄的头颅。大团长萧纳尔的特别订购单	-1	0		1
3660	血腥蜜蜂毒针		捉住血腥蜜蜂后所取得的毒针。杂货商人帕诺的特别订购单	-1	0		1
3661	鬼魂之火的火源		捉住鬼魂之火后所取得的特殊器官。教师凯因娜的特别订购单	-1	0		1
3662	伊塞尔伦之血		捉住薄雾撕裂者后所取得的轻飘空荡之血。巨匠尼古拉的特别订购单	-1	0		1
3663	箱子		萨梅德所退货的箱子。拿到最近的快递服务仓库吧	-1	0		1
3664	宝石箱		小精灵莫妮卡所退货的宝石箱。拿到最近的快递服务仓库吧	-1	0		1
3665	瓮		贤者克洛诺斯所退货的坛子。拿到最近的快递服务仓库吧	-1	0		1
3666	金块		民兵队长阿兰克尔所退货的金块。拿到最近的快递服务仓库吧	-1	0		1
3667	书		教师凯因娜所退货的书。拿到最近的快递服务仓库吧	-1	0		1
3668	包袱		保镳杰克斯所退货的袋子。拿到最近的快递服务仓库吧	-1	0		1
3669	瓮		先知史拉所退货的坛子。拿到最近的快递服务仓库吧	-1	0		1
3670	小箱子		巫女瓦芮卡所退货的一些小箱子。拿到最近的快递服务仓库吧	-1	0		1
3671	索比亚的指令书		佣兵队长索比亚的指令状。记载着请求打倒刑场上不死骷髅的内容。	-1	0		1
3672	索比亚的指令书		佣兵队长索比亚的指令状。记载着请求打倒在帕提森根据地的豺狼之内容。	-1	0		1
3673	索比亚的指令书		佣兵队长索比亚的指令状。记载着请求打倒在狄恩和奇岩南部地区的德鲁蜥蜴人之内容。	-1	0		1
3674	索比亚的指令书		佣兵队长索比亚的指令状。记载着请求打倒克鲁玛沼泽地的雄性沼泽司塔卡拓之内容。	-1	0		1
3675	狮子的爪		黑狮佣兵团给予立功的成员之标帜。	-1	0		1
3676	狮子的眼睛		黑狮佣兵团给予立大功的成员之标帜。	-1	0		1
3677	亚丁商业同盟货币		亚丁同盟公会会员以感谢之意所给的纪念币。	-1	0		1
3678	炼金术教材		炼金术士马堤尔德给的书。按照书中的说明到克鲁玛沼泽地的密法的守护者去找秘方。	-1	0		1
3679	魔法药水秘方		从密法的守护者所取得的古代文书。将此交给炼金术士马堤尔德。	-1	0		1
3680	马堤尔德材料目录-第二张		「安柏邪恶蜥蜴之鳞，风之细语的灵魂石，玻璃虎之眼，突伦克食人妖之血。」	-1	0		1
3681	马堤尔德材料目录-第一张		「赛勒诺斯之角，兵蚁的蚜虫，薄雾撕裂者的外壳。」	-1	0		1
3682	马堤尔德的珠		从炼金术士那所取得的友情之凭证。	-1	0		1
3683	禁止的爱情秘传本		记载着既颓废又辉煌灿烂的爱情秘录。有兴趣的人可能以高价购买。。	-1	0		1
3684	安柏邪恶蜥蜴的鳞		制作愿望药水所需的材料。将其它剩余的材料一起交给炼金术士马堤尔德。	-1	0		1
3685	风之精灵石		制作愿望药水所需的材料。将其它剩余的材料一起交给炼金术士马堤尔德。	-1	0		1
3686	玻璃眼		制作愿望药水所需的材料。将其它剩余的材料一起交给炼金术士马堤尔德。	-1	0		1
3687	薄雾撕裂者的外壳		制作愿望药水所需的材料。将其它剩余的材料一起交给炼金术士马堤尔德。	-1	0		1
3688	赛勒诺斯的角		制作愿望药水所需的材料。将其它剩余的材料一起交给炼金术士马堤尔德。	-1	0		1
3689	兵蚁的蚜虫		制作愿望药水所需的材料。将其它剩余的材料一起交给炼金术士马堤尔德。	-1	0		1
3690	暴君的甲壳破片		制作愿望药水所需的材料。将其它剩余的材料一起交给炼金术士马堤尔德。	-1	0		1
3691	食人妖的血		制作愿望药水所需的材料。将其它剩余的材料一起交给炼金术士马堤尔德。	-1	0		1
3692	猎人资格证-一圈		证明一团猎人资格的证书。要有这个才能在狩猎公会执行委托。	-1	0		1
3693	猎人资格证-二圈		证明二团猎人资格的证书。要有这个才能在狩猎公会执行委托。	-1	0		1
3694	月桂树装饰夹		给顺利执行公会委托的猎人之标帜。越老练的猎人持有数量越多。	-1	0		1
3695	指示书-一圈资格考验		一团有关猎人资格考试的指示事项。记载着葛雷所提出的6项任务中需完成3项以上任务的内容。	-1	0		1
3696	指示书-二圈资格考验		二团有关猎人资格考试的指示事项。记载着葛雷所提出的6项任务中需完成3项以上任务的内容。	-1	0		1
3697	齐白霖的委托书		记载着请求用齐白霖的短剑击倒里多蜥蜴人和哈丽雅特蜥蜴人后，提高血水晶的纯度之内容。	-1	0		1
3698	血水晶-纯度1		带有阴沉魔力之血红宝石。纯度1。水晶的纯度越高其价值越高。	-1	0		1
3699	血水晶-纯度2		带有阴沉魔力之血红宝石。纯度2。水晶的纯度越高其价值越高。	-1	0		1
3700	血水晶-纯度3		带有阴沉魔力之血红宝石。纯度3。水晶的纯度越高其价值越高。	-1	0		1
3701	血水晶-纯度4		带有阴沉魔力之血红宝石。纯度4。水晶的纯度越高其价值越高。	-1	0		1
3702	血水晶-纯度5		带有阴沉魔力之血红宝石。纯度5。水晶的纯度越高其价值越高。	-1	0		1
3703	血水晶-纯度6		带有阴沉魔力之血红宝石。纯度6。水晶的纯度越高其价值越高。	-1	0		1
3704	血水晶-纯度7		带有阴沉魔力之血红宝石。纯度7。水晶的纯度越高其价值越高。	-1	0		1
3705	血水晶-纯度8		带有阴沉魔力之血红宝石。纯度8。水晶的纯度越高其价值越高。	-1	0		1
3706	血水晶-纯度9		带有阴沉魔力之血红宝石。纯度9。水晶的纯度越高其价值越高。	-1	0		1
3707	血水晶-纯度10		带有阴沉魔力之血红宝石。纯度10。水晶的纯度越高其价值越高。	-1	0		1
3708	破碎的血水晶		因魔力不均而破碎的血水晶。	-1	0		1
3709	邪恶蜥蜴守护者的鳞		从邪恶蜥蜴守护者尸体取下来的鳞片。收集40个交给猎人公会会员葛雷。	-1	0		1
3710	卡鲁特药草		里多蜥蜴人巫师用来使用药材的叶子。收集20个交给猎人公会会员葛雷。	-1	0		1
3711	哈卡的头		证明击倒布赖卡团长哈卡之凭证。与札卡，玛尔卡的头一起交给猎人公会会员葛雷	-1	0		1
3712	札卡的头		证明击倒布赖卡团长札卡之凭证。与哈卡，玛尔卡的头一起交给猎人公会会员葛雷	-1	0		1
3713	玛尔卡的头		证明击倒布赖卡团长玛尔卡之凭证。与哈卡，札卡的头一起交给猎人公会会员葛雷	-1	0		1
3714	温德萨斯阿勒伏的皮		击倒温德萨斯尔勒普后所取下的皮革。交给猎人公会会员葛雷。	-1	0		1
3715	青色魔精石		击倒玛那宣或附法岩石高仑后所取得的魔精石。收集20个交给猎人公会会员葛雷。	-1	0		1
3716	腐海种子		在山蘑菇体内长出的孢子。收集30个交给猎人公会会员葛雷。	-1	0		1
3717	提玛克兽人图腾		收集20个提玛克兽人战士随身携带的小雕像，交给猎人公会会员葛雷。	-1	0		1
3718	崔沙林的蛛丝		在崔沙林体内产生的坚韧蜘蛛网。收集20个交给猎人公会会员葛雷。	-1	0		1
3719	安普勒斯果实		击倒提米克伦后所取得的果实。收集30个交给猎人公会会员葛雷。	-1	0		1
3720	烽火水晶		击倒泰棱后所取得的怪结晶。收集20个交给猎人公会会员葛雷。	-1	0		1
3721	帝国样式的箭头		古代艾尔摩瑞丁帝国的弓箭手曾使用的箭头。收集20个交给猎人公会会员葛雷。	-1	0		1
3722	阿吐的头		证明击倒塔尔克掠夺者亚图之凭证。收集5名掠夺者的头交给猎人公会会员葛雷。	-1	0		1
3723	蓝卡的头		证明击倒塔尔克掠夺者狼卡之凭证。收集5名掠夺者的头交给猎人公会会员葛雷。	-1	0		1
3724	特力兹卡的头		证明击倒塔尔克掠夺者特力斯加之凭证。收集5名掠夺者的头交给猎人公会会员葛雷。	-1	0		1
3725	摩特拉的头		证明击倒塔尔克掠夺者莫特拉之凭证。收集5名掠夺者的头交给猎人公会会员葛雷。	-1	0		1
3726	卡朗特的头		证明击倒塔尔克掠夺者卡拉特之凭证。收集5名掠夺者的头交给猎人公会会员葛雷。	-1	0		1
3727	委托受领证		击倒里多蜥蜴人弓箭手或士兵后，去找40个军神卡迪斯图腾。	-1	0		1
3728	委托受领证		击倒提玛克兽人战士或兽人王后，去找50个玉石项链。	-1	0		1
3729	委托受领证		击倒附法岩石高仑后，收集其破片50个再将它带回来。	-1	0		1
3730	委托受领证		去找30个巨大眼怪肉。	-1	0		1
3731	委托受领证		击倒邪恶亚龙后，收集40个蛋再将它带回来。	-1	0		1
3732	委托受领证		收集100个邪恶蜥蜴守护者之爪，将它带回来	-1	0		1
3733	委托受领证		击倒赤色束缚后，去找50个亡者锁链。	-1	0		1
3734	委托受领证		收集30个温德萨斯之獠牙，将它带回来。	-1	0		1
3735	委托受领证		收集100个葛雷迪斯的头盖骨，将它带回来。	-1	0		1
3736	委托受领证		击倒泰可兽人弓箭手或战士后，收集50个泰可黑曜石项链，将它带回来。	-1	0		1
3737	委托受领证		收集30个卡鲁食人妖之头颅后，将它带回来。	-1	0		1
3738	委托受领证		击倒塔林兽人或塔林兽人弓箭手后，收集40个塔林之象牙符咒再将它带回来。	-1	0		1
3739	委托受领证		击倒里多元老拿拉克后，带回其头颅。	-1	0		1
3740	委托受领证		收集50个附法翼魔之角后，将它带回来。	-1	0		1
3741	委托受领证		击倒布赖卡兽人战士或巫师后，去找50个蛇之图腾。	-1	0		1
3742	委托受领证		击倒里多咒术士克次，去找蛇魔卡迪斯之图腾再将它带回来。	-1	0		1
3743	委托受领证		击倒提玛克突击队长卡毅克后，将其头颅带回来。	-1	0		1
3744	委托受领证		去找30个可洛比的毒囊后，将它带回来。	-1	0		1
3745	委托受领证		在孢子之海击倒孢子僵尸后，去找伊娃之符咒再将它带回来。	-1	0		1
3746	委托受领证		击倒葛蕾迪斯首领勾克-玛国克后，找回下巨人的石版。	-1	0		1
3747	委托受领证		击倒卡鲁族长欧鲁托后，找出史奈曼的经典。	-1	0		1
3748	委托受领证		在孢子之海击倒腐烂树后，去采集40个孢子再将它带回来。	-1	0		1
3749	委托受领证		去找40个崔沙林的毒囊再将它带回来。	-1	0		1
3750	委托受领证		击倒泰可兽人咒术士师或团长后，去找50个泰可兽人之图腾。	-1	0		1
3751	委托受领证		击倒哈丽雅特蜥蜴人士兵，弓箭手，战士后，收集40个哈丽雅特之鳞项链再将它带回来。	-1	0		1
